id	x	y	cluster	weight<Links>	weight<Total link strength>	label	weight<cluster total n>	weight<cluster country n>	weight<excel top10>	weight<mean percentile>	weight<share top10>	weight<share all>	weight<avg. year>	score<cluster total n>	score<cluster country n>	score<excel top10>	score<mean percentile>	score<share top10>	score<share all>	score<avg. year>
1010	-0.7904	0.4541	3	203	119.081	10_오존 고갈과 회복에 있어서 남극 오존홀 측량 및 할로겐 화학의 역할	2039	14	14.285714285714137	33.17811183261172	0.34449101452603603	0.6866110838646395	2002.2560700169395	2039	14	14.285714285714137	33.17811183261172	0.34449101452603603	0.6866110838646395	2002.2560700169395
1011	0.451	0.1562	1	203	123.2272	11_극지 박테리아 유전특성 분석 및 미생물 다양성 연구	1548	84	6.666666666666719	39.93264599359146	1.3957545798197377	5.426356589147287	2014.1929487179486	1548	84	6.666666666666719	39.93264599359146	1.3957545798197377	5.426356589147287	2014.1929487179486
1012	0.9251	-0.1014	1	203	111.5257	12_극지 지역 해양 생물에 대한 온도 상승 영향과 적응에 대한 연구	796	20	4.999999999999851	45.95503968253957	0.7842522155124863	2.512562814070352	2007.0080160320642	796	20	4.999999999999851	45.95503968253957	0.7842522155124863	2.512562814070352	2007.0080160320642
1013	-0.5228	0.5622	3	203	106.5742	13_북극 에어로졸 관찰 및 모델링	1397	71	14.084507042253474	47.22154496587356	1.862891207153496	5.082319255547603	2011.7888662593348	1397	71	14.084507042253474	47.22154496587356	1.862891207153496	5.082319255547603	2011.7888662593348
1014	0.8637	0.3186	1	203	46.8746	14_남극 세균의 분리와 다양성 및 다상분류 연구	1357	192	1.4062500000000584	39.78439596579644	1.3779025261546902	14.148857774502579	2009.5	1357	192	1.4062500000000584	39.78439596579644	1.3779025261546902	14.148857774502579	2009.5
1015	0.0904	-0.4841	5	203	137.928	15_철분(Fe)으로 인한 극지 식물성 플랭크톤 블룸과 생물지구화학적 해양 생태계 순환	1892	59	5.084745762711941	43.760218832078166	0.5897095680377505	3.1183932346723044	2007.1672268907564	1892	59	5.084745762711941	43.760218832078166	0.5897095680377505	3.1183932346723044	2007.1672268907564
1016	1.1684	-0.315	1	203	71.1456	16_북극곤들메기 등 어류의 효과적 양식 기술	676	5	20.0000000000004	63.92100000000022	0.9293680297397945	0.7396449704142012	2004.232142857143	676	5	20.0000000000004	63.92100000000022	0.9293680297397945	0.7396449704142012	2004.232142857143
1017	-0.863	0.5183	3	203	92.138	17_극지 진동 예측과 기후변화 영향	2446	116	8.620689655172638	52.64574529349984	2.3725542919507605	4.742436631234669	2009.4264870931538	2446	116	8.620689655172638	52.64574529349984	2.3725542919507605	4.742436631234669	2009.4264870931538
1018	0.8134	-0.249	1	203	116.2965	18_극지 조류 생태계에 대한 자외선 영향 및 UV 차단 유기물질의 모니터링 지표 연구	930	41	4.878048780487767	40.362906504064924	1.0214504596526996	4.408602150537634	2006.4099429502853	930	41	4.878048780487767	40.362906504064924	1.0214504596526996	4.408602150537634	2006.4099429502853
1019	-1.2027	-0.2153	2	203	101.1396	19_극지 대륙 지각 암석학적 및 지구화학적 특성 연구	1033	32	3.125000000000031	40.404734375	0.40683482506103	3.0977734753146176	2006.6394407652685	1033	32	3.125000000000031	40.404734375	0.40683482506103	3.0977734753146176	2006.6394407652685
1020	-0.6426	0.1705	2	203	134.1644	20_남극 dry valley 등 극한환경에서 화성의 기후 환경 시뮬레이션 연구	1025	3	0	57.75509523809557	0	0.2926829268292683	2008.9796279893712	1025	3	0	57.75509523809557	0	0.2926829268292683	2008.9796279893712
1021	-0.3737	0.4817	3	203	128.6372	21_브롬 원자 산화를 포함한 수은의 극지대기 모델링과 오존파괴	1375	35	11.428571428571676	60.57899272486789	1.198501872659196	2.5454545454545454	2005.753198294243	1375	35	11.428571428571676	60.57899272486789	1.198501872659196	2.5454545454545454	2005.753198294243
