47	132	48.0038
47	134	4.074
47	139	22.7791
47	143	11.2633
47	145	76.6855
49	53	9.0986
49	55	2.8643
49	57	0.74
49	59	5.7036
49	60	6.4577
49	61	31.2855
49	63	1.2296
49	70	4.3198
49	74	92.8027
49	93	19.8515
49	101	11.1439
49	107	3.2233
49	110	21.4286
49	111	17.7466
49	114	11.2217
49	115	6.7252
49	118	4.1525
49	119	7.01
49	122	4.2623
49	123	7.3107
49	126	37.1404
49	131	17.6955
49	132	10.6915
49	134	0.2649
49	139	9.0574
49	143	2.651
49	145	16.0212
53	55	1.5776
53	57	1.6105
53	59	4.3875
53	60	4.999
53	61	21.5642
53	63	1.9013
53	70	10.3391
53	74	99.6799
53	93	11.2202
53	101	5.9616
53	107	2.7659
53	110	19.8924
53	111	8.9861
53	114	15.27
53	115	13.1133
53	118	3.0441
53	119	7.8591
53	122	11.4246
53	123	10.5197
53	126	20.5733
53	131	11.478
53	132	9.2892
53	134	0.5448
53	139	6.6597
53	143	5.2786
53	145	12.2755
55	57	3.187
55	59	0.272
55	60	0.9016
55	61	7.845
55	63	3.2454
55	70	1.1367
55	74	89.7314
55	93	2.8379
55	101	1.1087
55	107	8.8923
55	110	4.1623
55	111	1.5178
55	114	1.964
55	115	1.5208
55	118	1.9384
55	119	1.6455
55	122	0.3687
55	123	0.472
55	126	4.1487
55	131	3.9247
55	132	5.5064
55	134	1.1199
55	139	4.2711
55	143	0.4382
55	145	10.3921
57	59	0.3429
57	60	0.0769
57	61	4.8344
57	63	0.7644
57	70	0.9583
57	74	248.0415
57	93	3.5216
57	101	0.125
57	107	6.2842
57	110	3.3548
57	111	1.7458
57	114	2.0084
57	115	0.8861
57	118	0.5
57	119	1.2595
57	122	0.583
57	123	0.5531
57	126	6.5178
57	131	0.1922
57	132	1.1227
57	134	0.6303
57	139	2.5749
57	143	0.2111
57	145	4.4955
59	60	3.0632
59	61	12.5978
59	63	0.1835
59	70	3.4184
59	74	53.0444
59	93	10.6092
59	101	5.5053
59	107	1.1686
59	110	7.246
59	111	6.8544
59	114	5.0471
59	115	3.0703
59	118	5.448
59	119	1.8496
59	122	3.2098
59	123	3.4691
59	126	9.2318
59	131	9.1823
59	132	5.3021
59	134	1.5
59	139	2.2317
59	143	1.6361
59	145	7.0552
60	61	15.4139
60	63	1.6103
60	70	4.8925
60	74	52.4544
60	93	8.0159
60	101	3.1823
60	107	2.5444
60	110	7.5663
60	111	7.5403
60	114	5.8384
60	115	4.4163
60	118	1.9804
60	119	3.2795
60	122	1.7914
60	123	3.9634
60	126	12.2759
60	131	8.067
60	132	5.1436
60	134	0.3333
60	139	2.3252
60	143	1.7469
60	145	8.923
61	63	8.6554
61	70	13.57
61	74	506.9746
61	93	48.2297
61	101	18.4495
61	107	12.3026
61	110	52.561
61	111	37.2007
61	114	27.4179
61	115	30.5244
61	118	12.6013
61	119	18.7966
61	122	9.7314
61	123	17.3038
61	126	81.7454
61	131	49.3542
61	132	32.5437
61	134	2.7808
61	139	24.1797
61	143	8.3926
61	145	66.2048
63	70	3.1296
63	74	139.8719
63	93	4.7529
63	101	1.3174
63	107	5.31
63	110	3.2354
63	111	3.9865
63	114	1.1779
63	115	3.7649
63	118	0.9368
63	119	0.7496
63	122	1.3296
63	123	0.8775
63	126	6.13
63	131	6.2536
63	132	9.5314
63	134	4.7454
63	139	2.2387
63	143	1.7654
63	145	17.1152
70	74	415.61
70	93	7.0117
70	101	11.9569
70	107	3.628
70	110	27.481
70	111	8.066
70	114	8.3861
70	115	19.2041
70	118	3.294
70	119	5.7086
70	122	10.1201
70	123	6.374
70	126	11.6649
70	131	18.0196
70	132	4.9085
70	134	11.7214
70	139	3.9569
70	143	17.3486
70	145	13.2734
74	93	237.3121
74	101	150.1637
74	107	340.7613
74	110	765.3776
74	111	187.4756
74	114	108.2626
74	115	338.4662
74	118	81.7626
74	119	93.1504
74	122	110.982
74	123	80.6711
74	126	468.1385
74	131	511.6597
74	132	291.3482
74	134	93.2062
74	139	182.0912
74	143	372.3183
74	145	971.2584
93	101	18.1018
93	107	4.3211
93	110	35.1905
93	111	18.4075
93	114	14.2044
93	115	9.2922
93	118	8.9509
93	119	7.8916
93	122	5.3903
93	123	11.483
93	126	43.8587
93	131	32.2629
93	132	25.8732
93	134	0.9694
93	139	11.1724
93	143	3.653
93	145	36.782
101	107	3.0369
101	110	14.4182
101	111	8.9142
101	114	4.6038
101	115	7.2837
101	118	4.8287
101	119	3.244
101	122	2.9287
101	123	4.7827
101	126	20.1347
101	131	41.9202
101	132	10.0416
101	134	0.3373
101	139	4.6623
101	143	2.749
101	145	19.8302
107	110	22.2113
107	111	4.3857
107	114	2.1893
107	115	9.0836
107	118	1.8282
107	119	1.1163
107	122	1.1182
107	123	1.0807
107	126	13.5145
107	131	12.9242
107	132	7.5222
107	134	3.3846
107	139	5.2523
107	143	3.9364
107	145	34.5199
110	111	19.1432
110	114	22.5018
110	115	28.2858
110	118	8.5622
110	119	14.3479
110	122	21.0231
110	123	16.7562
110	126	44.2964
110	131	41.1155
110	132	23.3634
110	134	2.0556
110	139	21.0543
110	143	35.9774
110	145	41.5938
111	114	9.5815
111	115	8.4918
111	118	4.9995
111	119	7.1793
111	122	7.2054
111	123	7.1931
111	126	42.542
111	131	21.9356
111	132	10.4381
111	134	0.9089
111	139	10.9539
111	143	3.7545
111	145	25.2398
114	115	9.8614
114	118	2.6593
114	119	10.4965
114	122	9.4554
114	123	8.3846
114	126	18.1658
114	131	9.1801
114	132	8.603
114	134	0.597
114	139	8.4229
114	143	5.184
114	145	13.8606
115	118	3.8151
115	119	6.0394
115	122	5.6055
115	123	5.1282
115	126	16.2837
115	131	21.6441
115	132	8.7209
115	134	2.0127
115	139	5.1492
115	143	13.9763
115	145	31.2862
118	119	2.3036
118	122	1.5886
118	123	4.0826
118	126	8.2922
118	131	10.8186
118	132	4.4711
118	139	2.3826
118	143	1.6653
118	145	9.974
119	122	5.3373
119	123	8.8398
119	126	13.9523
119	131	6.3226
119	132	5.6483
119	134	0.4628
119	139	9.4973
119	143	3.4077
119	145	8.196
122	123	8.0338
122	126	8.3112
122	131	8.6817
122	132	3.3168
122	134	3.0442
122	139	4.1458
122	143	8.3819
122	145	4.8217
123	126	13.4547
123	131	7.5249
123	132	7.2244
123	139	5.8238
123	143	3.3846
123	145	6.0712
126	131	42.4086
126	132	29.4253
126	134	2.6346
126	139	22.9962
126	143	7.3947
126	145	51.6943
131	132	22.647
131	134	1.3907
131	139	10.0533
131	143	13.0205
131	145	37.0427
132	134	2.3452
132	139	6.2703
132	143	3.8736
132	145	30.4899
134	139	0.8442
134	143	1.5922
134	145	4.7987
139	143	3.9673
139	145	13.0356
143	145	14.0715
